station,latitude [degree],longitude [degree],height of station ground above mean sea level [m]
63784,-3.36,33.30,1000
63789,-3.22,36.38,1387
63790,-3.21,37.20,831
63791,-3.25,37.03,896
63793,-3.24,38.33,560
63799,-3.14,40.06,20
63801,-4.53,29.40,885
63810,-4.49,34.44,1307
63816,-4.05,37.43,872
63820,-4.01,39.36,5
63832,-5.05,32.50,1190
63840,-5.26,38.02,756
63844,-5.05,39.04,35
63845,-5.15,39.49,25
63862,-6.10,35.46,1120
63866,-6.50,37.39,526
63870,-6.13,39.13,15
63881,-7.58,31.37,1923
63887,-7.40,35.45,1428
63894,-6.53,39.12,55
63895,-7.55,39.40,21
63932,-8.56,33.28,1707
63936,-8.40,36.43,1200
63962,-10.41,35.35,1067
63969,-10.21,38.45,465
63971,-10.16,40.11,113
63980,-4.40,55.31,3
63981,-5.19,55.41,3
63994,-5.42,53.39,3
63995,-9.21,46.32,4
63996,-10.06,51.10,3
64005,0.03,18.16,317
64006,3.17,19.47,446
64008,1.13,19.48,353
64014,2.19,21.34,463
64015,3.38,18.38,359
64016,2.11,22.33,361
64018,1.15,23.36,366
64021,3.48,23.49,474
64034,2.47,24.47,410
64040,0.31,25.11,396
64056,1.05,27.08,524
64062,2.46,27.39,764
64071,1.22,29.04,855
64072,0.08,29.16,1840
64076,1.30,30.13,1239
64108,-3.18,17.21,324
64115,-1.58,18.16,300
64126,-0.13,20.51,351
64146,-3.29,23.28,500
64155,-2.57,25.55,497
64157,-1.11,29.27,1275
64180,-2.31,28.51,1612
64184,-1.41,29.14,1552
64201,-6.00,12.25,27
64203,-5.55,12.27,120
64204,-5.51,13.06,8
64206,-5.31,13.35,277
64207,-5.48,13.26,340
64209,-4.57,14.08,236
64210,-4.23,15.26,312
64211,-4.19,15.19,282
64217,-4.55,17.04,563
64222,-5.02,18.48,449
64224,-4.20,20.35,420
64228,-6.25,20.51,481
64235,-5.53,22.25,657
64246,-4.58,23.26,424
64247,-6.10,23.37,677
64248,-7.08,23.44,877
64276,-5.21,27.00,561
64282,-7.17,27.26,633
64285,-5.53,29.11,818
64301,-10.41,22.20,1028
64303,-9.38,22.51,921
64315,-8.38,25.15,1106
64328,-10.43,25.27,1526
64348,-8.36,27.20,1579
64360,-11.40,27.29,1298
64380,-2.28,28.55,1591
64381,-1.40,29.15,1554
64383,-1.30,29.38,1860
64384,-2.36,29.44,1768
64387,-1.58,30.08,1497
64390,-3.19,29.19,783
64397,-2.50,30.20,1755
64400,-4.48,11.53,19
64401,-4.12,12.42,331
64402,-4.00,13.57,512
64403,-3.29,12.37,161
64405,-3.41,13.21,530
64450,-4.15,15.15,316
64452,-2.37,16.13,313
64453,-2.32,14.46,790
64454,-1.54,15.51,377
64456,-0.01,15.39,380
64458,1.37,16.03,350
64459,1.37,18.04,327
64460,2.04,14.02,550
64462,0.05,14.32,408
64463,-0.53,14.48,438
64500,0.27,9.25,15
64501,-0.42,8.45,4
64503,-3.25,10.39,34
64504,1.00,9.36,16
64507,-2.51,11.01,79
64510,2.05,11.29,599
64512,1.35,11.34,590
64518,-1.07,12.30,355
64545,1.01,13.56,501
64550,-1.52,11.01,89
64551,-0.43,10.14,26
64552,0.47,11.32,583
64556,0.34,12.52,515
64560,-0.50,12.43,483
64570,-1.39,13.26,444
64580,-0.42,13.47,335
64600,4.15,15.48,583
64601,5.58,15.38,1020
64605,5.16,17.38,674
64610,6.29,17.26,465
64650,4.24,18.31,366
64654,8.24,20.39,511
64655,6.32,21.59,584
64656,4.44,22.50,500
64658,10.17,22.47,464
64659,5.24,26.30,651
64660,5.51,20.39,475
64661,6.30,23.16,602
64662,5.03,21.12,449
64665,4.19,21.11,406
64700,12.08,15.02,295
64701,14.07,15.19,355
64702,13.26,14.44,292
64705,10.29,16.43,336
64706,8.34,16.04,410
64708,12.23,17.03,301
64709,9.22,14.58,320
64750,9.09,18.23,365
64751,13.13,18.19,334
64753,18.00,19.10,234
64754,11.02,20.17,436
64756,13.51,20.51,549
64758,12.11,18.41,430
64810,3.45,8.46,56
64820,1.54,9.48,8
64851,10.27,14.15,422
64860,9.20,13.23,244
64870,7.21,13.34,1104
64880,6.47,11.49,1110
64882,6.32,14.22,1027
64890,5.43,9.17,126
64892,6.03,10.07,1239
64893,5.39,10.45,1210
64900,5.33,12.22,1031
64901,5.36,14.04,804
64910,4.00,9.44,9
64911,4.57,9.56,821
64920,4.44,11.15,500
64930,4.36,13.44,668
64931,4.28,14.22,656
64950,3.50,11.31,760
64960,3.58,13.12,693
64961,3.09,13.37,624
64971,2.57,9.54,16
65001,10.53,4.45,244
65003,12.28,4.13,220
65010,13.01,5.15,351
65015,12.10,6.42,464
65019,10.36,7.27,645
65028,13.01,7.41,518
65030,11.06,7.41,111
65046,12.03,8.32,473
65055,10.17,9.49,610
65064,12.53,10.28,343
65073,11.42,11.02,415
65075,10.17,11.09,505
65082,11.51,13.05,354
65101,8.29,4.35,307
65108,8.40,3.23,456
65112,9.06,6.01,144
65123,9.37,6.32,256
65124,8.33,8.32,182
65125,9.15,7.00,343
65134,9.52,8.54,1290
65145,8.11,9.45,111
65167,9.14,12.28,186
65200,7.58,3.36,330
65201,6.35,3.20,39
65203,6.27,3.24,14
65208,7.26,3.54,227
65210,6.50,3.56,77
65213,7.10,3.20,104
65215,7.47,4.29,302
65222,7.06,4.50,287
65224,7.39,5.12,454
65229,6.19,5.06,78
65232,7.17,5.18,375
65236,5.31,5.44,6
65243,7.47,6.44,63
65245,6.09,6.47,67
65246,6.12,7.03,325
65250,4.51,7.01,20
65252,5.29,7.00,91
65254,5.29,7.33,122
65257,6.28,7.33,142
65260,5.03,7.55,38
65271,7.44,8.32,113
65273,5.58,8.42,119
65274,6.36,9.19,285
65275,6.40,8.48,117
65306,11.08,2.56,292
65319,10.19,1.23,461
65330,9.21,2.37,393
65335,8.02,2.28,200
65338,7.10,2.04,167
65344,6.21,2.23,9
65351,10.52,0.15,330
65352,10.22,0.28,146
65355,9.46,1.06,343
65357,9.33,1.10,341
65361,8.59,1.09,387
65376,7.35,1.07,402
65378,6.57,0.35,641
65380,6.35,1.30,44
65387,6.10,1.15,25
65401,10.54,-1.06,213
65404,10.03,-2.30,323
65416,9.02,-2.29,300
65418,9.33,-0.51,169
65420,9.27,-0.01,195
65432,7.45,-2.06,339
65437,7.49,-0.02,122
65439,7.20,-2.20,307
65442,6.43,-1.36,286
65445,6.12,-2.20,171
65450,6.40,-0.45,595
65453,6.36,0.28,158
65457,5.56,-0.59,139
65459,6.05,-0.15,167
65460,6.06,0.07,17
65462,6.07,0.48,54
65465,4.52,-2.14,38
65467,4.53,-1.46,5
65469,5.12,-1.04,439
65472,5.36,-0.10,68
65473,5.37,0.00,14
65475,5.47,0.38,5
65500,14.38,-0.04,295
65501,14.02,-0.02,277
65502,13.35,-2.26,329
65503,12.21,-1.31,306
65505,12.28,-3.29,300
65507,12.04,0.21,292
65510,11.10,-4.18,432
65516,11.44,-2.55,264
65518,11.10,-1.09,326
65522,10.20,-3.11,335
65523,9.54,-4.21,260
65528,9.30,-7.34,421
65536,9.23,5.33,381
65545,8.03,-2.47,370
65548,7.23,-7.31,340
65555,7.44,-5.04,376
65557,6.08,-5.57,210
65560,6.52,-6.28,277
65562,6.39,-4.42,92
65563,6.54,-5.21,213
65578,5.15,-3.56,8
65585,5.18,-3.18,39
65592,4.25,-7.22,21
65594,4.45,-6.39,30
65599,4.57,-6.05,66
65602,6.20,-10.45,12
65660,6.15,-10.21,18
66104,-5.33,12.11,20
66118,-6.16,14.15,567
66121,-6.02,15.07,920
66130,-7.14,12.52,17
66136,-7.10,14.16,540
66140,-7.35,15.00,831
66152,-7.24,20.49,776
66160,-8.51,13.14,70
66172,-9.17,14.55,795
66187,-8.22,18.56,1180
66215,-9.33,16.22,1142
66226,-9.39,20.24,1080
66240,-10.42,13.45,5
66285,-11.47,19.55,1357
66296,-11.52,22.54,1126
66305,-12.22,13.32,3
66310,-12.35,13.25,4
66318,-12.48,15.45,1701
66325,-12.23,16.57,1699
66390,-14.56,13.34,1758
66410,-14.39,17.41,1343
66422,-15.12,12.09,45
66450,-16.36,11.43,1
66460,-17.05,15.44,1109
66485,-16.43,15.00,1099
67001,-11.42,43.14,6
67002,-11.32,43.16,29
67004,-12.07,44.26,12
67009,-12.21,49.18,105
67012,-13.19,48.19,9
67017,-13.22,50.00,5
67019,-14.38,47.46,57
67020,-14.53,47.59,23
67022,-14.39,49.37,474
67023,-14.17,50.10,5
67025,-14.53,50.15,88
67027,-15.40,46.21,18
67037,-16.45,44.29,36
67045,-16.57,46.50,79
67067,-17.38,48.30,780
67072,-17.05,49.49,3
67073,-18.03,44.02,23
67083,-18.48,47.29,1276
67095,-18.07,49.24,6
67107,-19.49,47.04,1532
67113,-19.50,48.48,5
67117,-20.17,44.19,8
67131,-21.45,43.22,4
67137,-21.27,47.06,1109
67143,-21.12,48.22,6
67152,-22.33,45.24,824
67157,-22.48,47.50,6
67161,-23.23,43.44,8
67194,-25.33,45.32,22
67197,-25.02,46.57,9
67201,-11.40,39.33,847
67205,-11.21,40.22,29
67210,-11.36,35.26,619
67215,-12.59,40.32,50
67217,-13.18,35.14,1365
67221,-13.44,37.33,838
67223,-13.08,39.02,535
67229,-14.44,34.21,1311
67231,-14.50,36.31,607
67237,-15.06,39.17,441
67240,-14.29,40.43,87
67241,-15.02,40.40,11
67243,-15.37,30.26,340
67250,-15.36,34.26,966
67260,-16.06,35.46,678
67261,-16.11,33.35,150
67262,-16.07,33.39,129
67271,-16.50,36.59,134
67273,-16.13,39.54,62
67280,-17.50,35.20,45
67283,-17.53,36.53,16
67285,-17.16,38.09,26
67291,-18.04,33.10,611
67295,-19.07,33.28,732
67297,-19.48,34.54,16
67301,-20.28,32.46,824
67305,-21.33,32.58,136
67315,-22.00,35.19,21
67323,-23.52,35.23,15
67324,-23.52,35.25,9
67327,-24.03,34.43,150
67331,-24.29,32.05,418
67335,-25.03,33.38,5
67339,-25.58,32.36,60
67341,-25.55,32.34,44
67346,-26.17,32.11,104
67403,-9.48,29.05,1324
67413,-8.51,31.20,1673
67421,-9.42,33.16,1278
67423,-9.57,33.53,529
67424,-10.58,33.44,1100
67441,-11.45,24.26,1363
67461,-11.06,28.51,1384
67475,-10.13,31.08,1384
67476,-10.06,31.15,1536
67477,-11.54,31.26,1402
67481,-10.07,32.38,1360
67485,-11.53,33.37,1351
67489,-11.27,34.01,1253
67493,-11.36,34.18,500
67531,-13.32,23.07,1078
67541,-13.32,25.51,1234
67543,-13.36,24.12,1075
67551,-12.11,26.23,1386
67561,-13.00,28.39,1270
67563,-12.36,28.07,1243
67571,-13.14,30.13,1384
67575,-13.38,29.26,1237
67580,-13.39,32.34,1025
67581,-13.33,32.35,1032
67583,-12.17,33.12,1143
67584,-13.01,33.28,1015
67585,-13.59,33.38,1149
67586,-13.47,33.46,1229
67588,-14.10,33.40,1100
67591,-12.55,34.16,500
67597,-13.45,34.35,513
67599,-13.16,31.56,570
67633,-15.15,23.09,1053
67641,-14.48,24.48,1213
67655,-15.04,27.11,1218
67659,-15.46,27.55,978
67662,-14.24,28.30,1165
67663,-14.27,28.28,1207
67665,-15.19,28.27,1154
67667,-15.33,28.15,1213
67673,-14.15,31.17,1036
67687,-15.47,35.02,1141
67689,-14.19,34.16,1632
67690,-14.05,34.55,474
67692,-15.31,35.13,1028
67693,-15.41,34.58,767
67695,-14.26,35.15,485
67699,-16.05,35.35,653
67731,-16.06,23.16,1027
67741,-17.28,24.18,951
67743,-17.49,25.49,986
67751,-16.00,27.36,1018
67753,-16.50,27.04,1278
67755,-17.37,27.20,617
67761,-16.31,28.53,518
67765,-16.50,29.37,1344
67767,-15.38,30.25,329
67771,-17.22,30.12,1140
67773,-16.39,30.42,1180
67775,-17.55,31.08,1480
67779,-16.47,31.35,966
67781,-17.25,32.13,1244
67785,-17.35,30.58,1290
67789,-17.02,30.59,1480
67791,-15.55,35.04,1146
67793,-16.09,35.13,820
67796,-16.30,34.57,102
67797,-16.31,35.09,58
67843,-18.06,25.51,1062
67853,-18.38,27.00,1077
67861,-18.13,28.56,1282
67863,-19.00,28.54,1131
67865,-18.56,29.50,1215
67867,-19.27,29.51,1429
67869,-18.19,29.53,1157
67871,-19.02,30.53,1459
67875,-19.19,31.26,1190
67877,-18.11,31.28,1632
67881,-18.32,32.08,1430
67889,-18.17,32.45,1880
67891,-19.19,30.36,1260
67895,-18.43,32.51,1270
67897,-19.53,32.53,1480
67899,-18.37,31.34,1380
67951,-20.29,27.48,1390
67961,-20.55,28.27,1020
67963,-20.23,28.33,1350
67964,-20.09,28.37,1344
67965,-20.01,28.37,1326
67967,-21.23,28.59,770
67969,-21.03,29.22,861
67971,-20.19,30.04,980
67975,-20.04,30.52,1095
67976,-20.33,31.05,700
67977,-21.01,31.35,430
67979,-20.20,31.28,770
67983,-20.12,32.37,1132
67991,-22.13,30.00,457
68004,-20.27,16.38,1455
68006,-17.53,15.57,1100
68010,-19.11,15.55,1100
68014,-19.36,18.07,1400
68018,-17.55,19.46,1102
68024,-21.42,21.39,1100
68026,-18.22,21.51,1000
68027,-19.21,22.17,970
68028,-19.01,23.58,931
68029,-17.49,25.09,1000
68031,-19.20,23.25,964
68032,-19.59,23.25,900
68035,-20.12,25.16,998
68037,-20.08,27.13,1045
68038,-20.33,26.05,904
68040,-21.25,25.36,985
68054,-21.19,27.28,1009
68084,-22.21,23.02,996
68086,-22.25,26.43,1100
68088,-22.29,28.42,840
68098,-22.59,14.39,88
68102,-20.07,16.09,1250
68104,-22.53,14.26,7
68106,-23.34,15.03,400
68109,-22.36,17.05,1699
68110,-22.34,17.06,1700
68112,-22.29,17.28,1719
68114,-21.25,15.56,1217
68116,-22.28,18.58,1445
68140,-23.08,20.16,1240
68148,-23.05,26.48,1006
68151,-23.22,25.51,1020
68155,-23.41,27.42,839
68163,-23.36,28.23,1001
68174,-23.51,29.27,1226
68176,-23.09,29.33,894
68181,-22.37,30.10,527
68182,-23.06,30.17,706
68183,-23.05,30.23,614
68185,-25.07,30.29,1433
68191,-23.56,31.09,432
68196,-22.42,31.01,457
68212,-24.30,17.52,1100
68218,-23.43,21.05,1172
68220,-23.40,24.10,1100
68226,-24.01,21.53,1100
68228,-24.04,23.18,1096
68234,-24.36,24.40,1200
68240,-24.33,25.55,1005
68241,-24.41,26.12,1027
68242,-25.48,25.33,1281
68253,-24.35,27.25,977
68255,-25.40,27.14,1150
68257,-25.15,27.13,1085
68261,-25.49,28.15,1517
68262,-25.45,28.11,1308
68263,-25.55,28.13,1526
68265,-25.59,28.08,1621
68267,-26.30,29.59,1774
68268,-24.54,28.19,1143
68269,-25.46,28.12,1440
68271,-24.12,29.00,1107
68272,-25.11,29.20,953
68273,-25.50,29.12,1555
68285,-25.42,30.02,1879
68287,-24.56,30.50,1436
68289,-25.30,30.55,883
68291,-24.21,31.03,524
68295,-24.59,31.35,150
68296,-25.00,31.35,263
68297,-25.31,31.55,183
68298,-25.59,31.59,570
68299,-25.58,31.15,1099
68300,-26.41,15.15,139
68312,-26.32,18.07,1100
68320,-25.16,23.15,1000
68322,-26.28,20.37,882
68325,-25.27,25.25,1000
68326,-26.52,20.43,863
68328,-26.03,22.27,1000
68329,-26.53,22.03,938
68331,-27.40,23.00,1186
68333,-27.26,23.27,1323
68335,-27.33,24.46,1110
68338,-26.57,24.39,1234
68341,-26.08,26.10,1485
68342,-26.49,26.01,1498
68343,-27.39,25.37,1225
68345,-28.00,26.40,1345
68347,-26.54,26.37,1322
68349,-26.19,26.49,1494
68350,-26.44,27.05,1349
68353,-26.34,27.58,1479
68355,-27.40,27.19,1434
68361,-26.09,28.00,1624
68362,-27.16,28.30,1507
68363,-26.14,28.26,1644
68368,-26.09,28.14,1695
68370,-26.28,29.28,1650
68375,-27.25,29.10,1670
68377,-27.46,29.59,1241
68380,-26.04,30.07,1700
68387,-27.47,30.48,1163
68390,-25.53,31.30,480
68391,-26.20,31.08,1193
68392,-27.03,31.06,1102
68393,-27.16,31.49,315
68394,-26.44,31.42,265
68395,-26.58,31.19,1190
68396,-26.32,31.18,641
68397,-27.29,32.36,82
68398,-26.26,31.57,667
68399,-26.51,31.55,94
68400,-27.24,32.11,63
68403,-28.34,16.32,28
68408,-29.15,16.52,7
68411,-28.46,17.37,174
68416,-29.07,19.23,982
68424,-28.25,21.16,835
68425,-28.36,20.20,635
68429,-28.21,23.05,1321
68438,-28.48,24.46,1196
68442,-29.06,26.18,1353
68443,-29.07,26.11,1406
68447,-28.57,26.20,1303
68449,-28.50,27.54,1628
68452,-29.16,29.08,2195
68454,-29.27,27.33,1628
68456,-30.04,28.42,1950
68461,-28.15,28.20,1687
68471,-28.23,29.23,1680
68474,-28.41,28.57,1392
68478,-29.01,29.52,1144
68479,-28.35,29.45,1069
68481,-27.25,31.35,319
68485,-29.13,30.00,1393
68487,-29.05,30.36,1029
68488,-28.22,31.12,770
68491,-28.12,32.25,8
68493,-28.19,31.25,524
68494,-29.09,31.24,112
68495,-28.44,32.06,36
68497,-28.57,31.42,38
68512,-29.40,17.53,1006
68513,-30.12,17.17,95
68514,-28.59,18.06,408
68515,-30.52,17.35,11
68523,-30.28,20.29,922
68524,-30.21,21.49,962
68527,-29.40,22.44,949
68538,-30.40,24.00,1286
68541,-29.45,25.19,1387
68543,-30.34,25.32,1272
68546,-30.48,26.53,1347
68549,-29.54,26.52,1420
68558,-30.56,27.36,1818
68570,-30.20,28.48,1493
68572,-29.47,29.21,1609
68575,-30.09,30.04,937
68577,-30.30,29.24,1443
68579,-30.45,30.15,506
68580,-29.33,30.16,1071
68581,-29.38,30.24,673
68582,-29.39,30.24,721
68583,-29.42,31.03,94
68585,-30.24,30.41,15
68587,-31.04,30.13,11
68588,-30.01,30.56,14
68589,-29.16,29.31,1762
68591,-30.52,30.21,154
68592,-29.36,31.07,109
68593,-29.46,31.03,14
68613,-32.02,18.20,94
68614,-31.40,18.30,33
68618,-31.29,19.46,977
68619,-31.23,19.06,731
68624,-31.55,21.30,1267
68633,-31.11,24.58,1495
68647,-31.55,26.53,1104
68649,-31.07,26.49,1602
68651,-31.20,27.50,1463
68657,-31.59,27.35,970
68668,-31.33,28.40,747
68671,-32.27,28.38,45
68673,-32.15,28.07,573
68674,-31.38,29.33,47
68677,-31.58,29.08,161
68711,-32.11,18.53,100
68712,-32.50,17.51,55
68713,-33.43,18.58,109
68714,-32.58,18.09,31
68715,-33.28,18.43,101
68717,-33.01,18.59,122
68718,-33.48,19.54,210
68719,-32.58,19.26,958
68722,-32.24,20.40,1458
68723,-33.11,20.52,656
68727,-32.21,22.34,899
68737,-32.12,24.33,792
68744,-32.10,25.38,926
68747,-32.47,26.38,455
68752,-32.54,27.17,590
68754,-32.31,27.28,901
68811,-33.12,18.07,7
68813,-33.48,18.22,2
68814,-33.26,18.05,7
68816,-33.58,18.36,42
68817,-33.55,18.27,2
68819,-33.56,18.25,97
68821,-33.40,19.25,199
68825,-33.30,21.16,538
68826,-33.36,22.11,328
68828,-34.00,22.23,191
68832,-33.18,23.29,840
68833,-33.49,23.52,546
68835,-33.46,24.49,97
68837,-33.48,25.40,46
68839,-33.43,25.26,157
68840,-33.03,25.43,506
68841,-33.27,25.45,143
68842,-33.59,25.37,63
68843,-33.34,26.53,84
68845,-33.50,26.17,3
68849,-33.17,26.30,642
68858,-33.02,27.49,116
68906,-40.21,-9.53,54
68911,-34.08,18.51,7
68912,-34.09,18.19,7
68915,-34.21,18.29,231
68916,-34.21,18.29,228
68918,-34.26,19.13,16
68920,-34.50,20.01,4
68921,-34.48,20.03,3
68923,-34.09,19.54,151
68925,-34.09,19.02,297
68926,-34.06,21.15,152
68927,-34.22,21.23,103
68928,-34.11,22.09,136
68931,-34.05,23.20,139
68933,-34.01,23.54,5
68935,-34.06,23.05,54
68938,-34.12,24.50,7
68939,-34.13,24.51,7
68992,-54.24,3.17,42
68994,-46.53,37.52,24
68999,-33.59,18.36,46
70026,71.17,-156.47,12
70133,66.53,-162.37,5
70174,66.55,-151.31,196
70178,65.10,-152.06,67
70194,66.34,-145.16,135
70200,64.30,-165.26,12
70207,63.53,-160.48,6
70219,60.47,-161.50,42
70222,64.44,-156.56,49
70231,62.57,-155.36,103
70232,61.35,-159.32,26
70248,62.31,-153.53,458
70251,62.18,-150.06,109
70259,60.34,-151.15,29
70260,64.33,-149.05,110
70261,64.49,-147.53,135
70264,63.20,-149.08,734
70271,62.09,-145.27,481
70272,61.15,-149.48,59
70273,61.09,-149.59,44
70274,61.36,-149.05,71
70275,61.08,-146.21,10
70291,62.58,-141.56,525
70296,60.30,-145.30,13
70308,57.09,-170.13,9
70316,55.12,-162.43,32
70321,59.03,-158.31,29
70326,58.41,-156.40,16
70333,56.57,-158.37,29
70340,59.45,-154.55,49
70341,59.38,-151.30,22
70343,59.26,-146.20,14
70350,57.45,-152.29,35
70361,59.31,-139.40,13
70362,59.28,-135.18,5
70371,57.04,-135.21,20
70381,58.22,-134.35,7
70395,55.21,-131.42,29
70398,55.02,-131.35,35
70414,52.43,174.06,31
71001,61.22,-139.02,805
71002,53.34,-64.06,440
71003,53.45,-73.41,306
71004,49.24,-123.12,969
71005,53.07,-111.11,658
71006,52.19,-111.47,737
71007,50.02,-113.13,967
71008,50.54,-112.28,807
71009,51.23,-113.21,896
71010,52.35,-111.28,721
71011,52.00,-112.48,870
71012,52.20,-110.31,690
71013,51.46,-112.15,845
71014,52.11,-113.11,889
71015,49.17,-112.32,1305
71016,49.09,-113.33,1326
71017,73.46,-105.18,11
71018,74.42,-94.58,30
71019,47.09,-67.49,245
71020,61.15,-123.45,204
71021,61.15,-124.28,283
71022,54.17,-130.27,35
71023,54.54,-109.58,637
71024,58.23,-116.02,289
71026,50.02,-110.43,717
71027,46.40,-60.24,11
71028,51.40,-124.24,877
71029,70.46,-117.48,30
71030,44.43,-66.48,78
71031,48.25,-123.14,28
71032,49.27,-120.30,698
71033,57.15,-105.36,514
71035,51.37,-113.39,914
71036,51.06,-100.03,305
71037,49.20,-123.16,13
71038,46.35,-66.01,45
71039,62.07,-136.12,543
71040,48.18,-71.08,163
71041,45.39,-61.22,115
71043,65.17,-126.48,73
71044,67.34,-139.51,251
71045,60.10,-132.44,712
71046,69.37,-140.12,13
71047,53.27,-111.15,656
71048,51.04,-110.19,735
71049,65.53,-89.27,18
71050,52.07,-124.08,910
71051,49.22,-110.41,927
71055,67.01,-126.07,259
71057,50.40,-113.21,965
71059,69.17,-119.13,69
71060,52.28,-116.05,1332
71061,54.06,-114.27,648
71062,53.09,-115.08,903
71063,45.23,-75.43,79
71064,69.02,-107.49,165
71065,53.43,-111.07,580
71066,58.37,-117.10,338
71067,53.16,-113.10,765
71068,56.14,-117.27,571
71069,55.18,-114.47,583
71070,49.13,-111.08,915
71072,48.22,-89.19,199
71073,50.36,-112.48,941
71074,78.48,-103.33,58
71075,58.14,-103.41,413
71076,59.34,-108.29,321
71077,55.50,-108.25,440
71078,56.52,-101.05,357
71079,55.48,-97.52,224
71083,62.49,-92.07,32
71084,68.19,-100.05,36
71085,49.31,-114.00,1190
71087,61.19,-117.36,162
71088,69.05,-79.02,41
71089,52.35,-110.21,644
71090,70.29,-68.31,27
71091,68.54,-75.08,161
71092,68.39,-71.10,527
71093,68.28,-66.49,390
71094,66.39,-61.23,725
71095,72.41,-77.58,62
71096,67.32,-63.47,584
71097,63.20,-64.09,376
71099,56.01,-87.41,16
71101,53.15,-131.49,6
71102,53.01,-110.06,669
71103,53.02,-122.31,545
71104,52.11,-122.03,940
71105,50.16,-111.42,645
71107,51.56,-131.01,89
71108,49.02,-122.22,59
71109,50.41,-127.22,22
71110,46.55,-55.23,49
71111,53.15,-131.49,6
71112,49.11,-123.05,16
71113,49.15,-121.46,21
71114,49.22,-121.30,39
71115,50.13,-119.12,482
71116,49.07,-110.28,935
71118,52.50,-111.06,686
71119,53.33,-114.06,766
71120,54.25,-110.17,541
71121,53.40,-113.28,688
71122,51.12,-115.33,1397
71123,53.19,-113.35,723
71125,54.08,-108.31,481
71127,53.33,-114.06,766
71129,51.31,-109.11,694
71130,53.20,-104.00,372
71131,49.26,-108.59,1080
71132,59.15,-105.50,244
71133,53.22,-107.33,584
71135,49.10,-105.59,917
71136,49.54,-99.57,409
71137,49.03,-107.35,798
71138,51.16,-102.28,498
71140,49.55,-99.57,409
71142,50.18,-107.41,817
71144,50.29,-98.02,250
71145,53.51,-94.39,236
71147,49.29,-98.01,268
71148,49.11,-98.54,475
71149,50.43,-99.32,351
71150,50.27,-100.36,561
71151,49.47,-94.22,413
71152,47.37,-57.37,11
71153,49.12,-113.17,1136
71154,49.08,-113.49,1289
71155,53.18,-113.36,715
71156,53.35,-116.27,927
71157,53.34,-113.31,671
71158,52.22,-97.01,222
71159,48.34,-58.34,59
71160,62.43,-109.10,168
71161,44.38,-75.45,121
71162,61.55,-113.44,165
71163,63.08,-117.15,271
71164,67.10,-130.13,63
71165,64.07,-117.19,223
71166,60.25,-121.15,498
71167,53.35,-116.28,927
71168,43.44,-96.37,482
71170,49.54,-99.21,384
71171,43.11,-79.20,79
71172,45.21,-80.03,176
71174,61.06,-94.04,10
71176,59.59,-64.10,551
71177,57.08,-61.29,834
71178,48.40,-53.07,30
71179,54.43,-58.21,683
71181,47.08,-55.20,29
71183,45.28,-73.45,32
71184,45.43,-73.23,18
71185,50.14,-57.35,19
71186,48.22,-70.32,7
71187,49.22,-121.30,39
71188,48.47,-64.29,34
71189,48.16,-70.07,4
71190,48.08,-69.43,7
71191,45.36,-64.57,43
71192,53.02,-122.31,545
71193,48.34,-81.23,294
71196,45.52,-77.15,162
71197,47.34,-59.09,40
71198,46.11,-72.55,16
71199,60.07,-128.49,690
71200,48.25,-123.19,69
71201,49.18,-123.07,3
71202,52.47,-112.26,712
71203,49.57,-119.23,433
71207,49.46,-123.09,54
71208,53.49,-89.53,224
71209,49.06,-123.18,11
71211,49.29,-123.17,5
71212,47.19,-71.09,673
71213,47.42,-79.51,243
71214,52.07,-110.06,687
71215,49.02,-119.26,285
71216,50.16,-117.49,512
71217,50.17,-113.21,1006
71218,50.42,-119.17,351
71219,54.10,-130.22,7
71220,54.18,-130.37,23
71221,56.19,-119.45,630
71222,58.25,-130.01,802
71223,51.56,-110.43,772
71224,49.03,-112.49,1310
71225,49.29,-111.29,881
71226,55.24,-116.29,602
71227,53.11,-112.15,688
71228,52.51,-111.52,675
71229,56.58,-117.27,457
71230,55.12,-119.24,745
71231,49.44,-111.27,817
71232,51.05,-115.04,1298
71233,53.05,-114.26,852
71234,50.00,-113.38,1009
71235,51.05,-114.13,1235
71236,49.37,-114.28,1303
71237,51.26,-112.40,678
71238,53.41,-112.52,716
71239,49.34,-99.04,374
71240,51.40,-110.12,707
71241,53.27,-114.28,747
71242,52.27,-113.45,860
71243,49.41,-112.46,921
71244,49.08,-112.03,1050
71245,50.56,-115.11,2543
71246,56.33,-115.17,546
71247,50.01,-110.43,717
71248,51.47,-114.41,1114
71249,51.46,-113.12,857
71251,50.03,-112.08,779
71252,53.23,-118.21,1370
71253,58.43,-113.52,241
71254,53.03,-112.49,739
71255,57.02,-111.34,310
71256,54.08,-115.47,785
71257,51.40,-112.40,836
71258,51.46,-114.05,1046
71259,51.08,-111.42,750
71260,46.29,-84.31,192
71261,43.46,-81.43,214
